Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume
3211,GSM,-4.192%,$8.58,$7.47,8.880%,-8.373%,8011599614379112338618
1943,DAIO,-4.194%,$4.89,$4.25,0.442%,-5.782%,677928114761
3379,HLF,-4.198%,$32.64,$30.06,1.290%,-3.467%,1657312615116351225012518
1942,DADA,-4.200%,$10.57,$9.11,3.125%,-5.641%,135671315712750121027935
890,BELFB,-4.206%,$20.64,$17.85,2.285%,-6.285%,809186216321268978
5167,OCC,-4.206%,$4.80,$4.24,0.217%,-3.006%,911631527476
3291,HCC,-4.206%,$39.70,$35.63,2.962%,-2.725%,97817816949275157816
2512,EVOJ,-4.212%,$10.21,$9.76,0.205%,-4.258%,303150435
141,ADTN,-4.217%,$19.44,$18.30,0.797%,-3.107%,51135127587859366256
3229,GTN,-4.223%,$23.68,$21.91,2.046%,-3.803%,65538936942472886518
1527,CJJD,-4.225%,$4.68,$3.60,5.080%,-7.100%,3093874171433229
2812,FSFG,-4.231%,$26.99,$24.72,-0.345%,-1.288%,282218156170217
3411,HOFV,-4.237%,$1.29,$1.11,0.000%,-2.542%,133413957291043922514
2192,DWAC,-4.238%,$74.84,$67.10,1.441%,-0.797%,1586618771158242225712263
5874,RBLX,-4.239%,$52.52,$46.12,3.918%,-6.440%,152045186599147500168535168611
3886,JHX,-4.241%,$33.15,$31.14,0.414%,-0.095%,331453564776431
1650,CNTB,-4.242%,$3.36,$3.01,7.143%,-2.424%,731478303354544
827,BBIO,-4.247%,$11.14,$10.08,2.068%,-4.688%,1473316795151591603816978
6098,RRX,-4.249%,$158.38,$150.81,1.196%,-2.639%,1115990246116780811065
658,ATLC,-4.254%,$56.66,$51.92,2.816%,-4.462%,8301103137515222378
270,AIR,-4.262%,$51.26,$47.79,0.971%,-4.332%,101938154727175685772
3398,HMPT,-4.268%,$3.60,$3.10,1.266%,-11.173%,851953832775962
4519,MFIN,-4.278%,$9.74,$8.70,-0.212%,-3.507%,12012463249118932171
3588,IDW,-4.285%,$1.95,$1.73,-0.542%,-4.372%,685164159433297
3925,JSPR,-4.286%,$3.68,$3.33,0.857%,-5.899%,695514732592265
5803,PZG,-4.300%,$0.81,$0.64,11.650%,-4.309%,4314100616971957993
4296,LOOP,-4.306%,$10.69,$8.26,15.108%,-9.722%,12193472130213931433
5402,PAYS,-4.306%,$2.13,$1.81,5.641%,-8.134%,39078719011224822
5438,PCSA,-4.308%,$3.28,$3.00,2.548%,-5.280%,12977156146116
1305,CBAY,-4.308%,$3.31,$3.10,1.231%,-3.058%,39133817359335093814
6705,SUZ,-4.310%,$12.78,$11.80,1.258%,-1.393%,956314046671161365207
343,ALPP,-4.310%,$1.23,$1.05,3.478%,-4.878%,20806025321428723280
631,ASYS,-4.311%,$10.98,$9.68,2.718%,-1.943%,320404763891492
2109,DOLE,-4.314%,$13.45,$12.37,2.388%,-2.741%,784960855899118105706
5747,PTGX,-4.320%,$26.00,$23.15,0.680%,-4.051%,1354667167662105926724
525,ARCB,-4.322%,$89.84,$83.94,0.911%,-4.192%,48145976502061087559
61,ACEL,-4.331%,$13.21,$12.27,2.191%,-5.283%,18681496301026912865
5526,PGRU,-4.336%,$7.88,$6.11,4.715%,-6.967%,22341686933545659
4849,NCNO,-4.338%,$46.60,$40.87,6.182%,-5.970%,110517428194651730612854
4816,NATH,-4.342%,$56.96,$54.19,0.191%,-1.699%,417521397464369
2510,EVN,-4.351%,$12.20,$11.48,0.604%,-1.864%,640479797732636
7571,WMK,-4.352%,$75.62,$71.82,-0.215%,-1.879%,15001244203823381769
1349,CCRN,-4.356%,$22.50,$21.25,-0.183%,-2.290%,40695127417852685018
4945,NLS,-4.368%,$4.49,$3.84,5.897%,-5.977%,44044368642885925623
1436,CFVIW,-4.370%,$3.88,$3.11,2.727%,-8.025%,1179251938425728
7667,XNET,-4.372%,$1.85,$1.64,4.790%,-7.143%,7531794925927961
4109,LAUR,-4.378%,$13.25,$12.22,1.486%,-4.229%,1032310171131831227116957
615,ASPN,-4.382%,$38.04,$33.34,3.958%,-5.293%,84146710446550255189
1378,CDZI,-4.386%,$2.48,$2.10,8.879%,-7.234%,22241898153244933079
5190,OESX,-4.392%,$3.00,$2.78,2.083%,-3.741%,4031657705736752
7542,WILC,-4.396%,$19.49,$18.26,1.670%,-4.587%,144101457136
5279,OPT,-4.397%,$7.00,$6.30,4.603%,-4.478%,132192111723
4598,MLNK,-4.398%,$19.16,$17.64,2.136%,-4.640%,29331716192425422190
4475,MDJH,-4.405%,$2.38,$2.03,0.441%,-2.691%,164173145111177
5727,PSFE,-4.408%,$3.74,$3.45,4.571%,-4.408%,1441914839157321841214992
2387,EOLS,-4.408%,$12.12,$10.92,0.951%,-3.575%,34244593454149964970
4772,MUX,-4.411%,$0.89,$0.81,0.732%,-1.350%,42542995332237913344
2846,FTFT,-4.417%,$0.86,$0.77,-0.261%,-9.465%,20561669218915491354
7177,UKOMW,-4.418%,$0.10,$0.08,4.545%,-1.854%,99327865648
125,ADMP,-4.426%,$0.62,$0.58,1.775%,-5.645%,15651149120912601208
2148,DSEY,-4.428%,$8.25,$7.02,5.026%,-5.904%,87147412619081808121
7406,VOXX,-4.432%,$10.54,$9.78,0.867%,-2.567%,17391830188918491463
6545,SOTK,-4.432%,$7.08,$6.33,2.518%,-4.511%,157419653357
5252,ONON,-4.444%,$27.98,$23.88,2.231%,-2.878%,188061991913521238839975
1561,CLOV,-4.450%,$3.90,$3.33,2.557%,-5.497%,3191121611276222524722798
2226,EBET,-4.451%,$7.24,$6.00,1.032%,-5.318%,14781232191619062036
6300,SFIX,-4.460%,$11.50,$9.93,4.155%,-6.523%,1735117002181162664919682
470,APDN,-4.464%,$2.39,$2.10,4.911%,-3.581%,716406318337166
169,AENZ,-4.469%,$1.79,$1.53,4.321%,-7.821%,6018845644
2899,GALT,-4.469%,$1.80,$1.65,3.030%,-4.598%,234344712415508
5085,NVACR,-4.472%,$0.15,$0.14,6.929%,-2.128%,22132343
6374,SILV,-4.478%,$9.83,$8.57,3.307%,-5.218%,51333495802645523986
1846,CTMX,-4.483%,$3.00,$2.57,3.663%,-9.428%,74568534645149455001
3353,HIBB,-4.490%,$48.70,$42.84,1.963%,-4.281%,7479992312721130278146
5486,PESI,-4.505%,$5.88,$5.42,1.506%,-0.045%,4545577191
4797,MYOV,-4.507%,$14.40,$13.32,2.286%,-5.208%,38643834496849884097
6496,SNES,-4.516%,$0.80,$0.71,5.438%,-4.086%,359247482500340
1202,BUR,-4.527%,$10.06,$9.47,2.079%,-2.567%,23742160219313221895
4765,MUFG,-4.532%,$6.68,$6.30,0.909%,-2.318%,45959818742383295152
5179,OCUL,-4.537%,$5.38,$4.88,1.000%,-2.672%,35573158454483645236
6622,SSAAW,-4.545%,$0.31,$0.20,21.696%,-16.088%,4982820
344,ALR,-4.545%,$2.37,$2.03,6.452%,-5.830%,394425311332613
359,ALTUW,-4.569%,$0.19,$0.16,6.121%,-5.380%,6212381726
5024,NRP,-4.572%,$44.40,$42.22,-0.023%,-3.353%,418555283462358
6677,STRO,-4.572%,$8.60,$8.08,-0.234%,-4.009%,24233547337059114055
3305,HCM,-4.583%,$21.34,$17.58,2.914%,-8.794%,53193743375835595545
7005,TRDA,-4.595%,$11.16,$8.89,2.662%,-10.732%,192113727587161789
5869,RBB,-4.622%,$25.24,$23.61,1.374%,-2.506%,593498456863563
1785,CRT,-4.630%,$14.25,$13.03,0.449%,-3.080%,518361534631408
6781,TARA,-4.630%,$5.71,$5.14,3.704%,-4.770%,249214312198160
4179,LFLY,-4.645%,$11.58,$7.43,11.858%,-12.393%,108767026409829603722
5299,ORMP,-4.651%,$9.72,$8.87,1.691%,-3.838%,28692585241639783970
6265,SDGR,-4.661%,$36.20,$32.92,4.983%,-5.097%,923484617665103797328
3496,HUIZ,-4.667%,$1.60,$1.33,4.000%,-5.333%,1095797555897683
693,AUD,-4.673%,$3.36,$3.04,0.935%,-3.470%,16062515284224572567
3590,IDYA,-4.689%,$12.06,$10.97,3.150%,-3.952%,33073847258735332905
329,ALLO,-4.689%,$10.15,$9.24,3.505%,-6.313%,88777965103061002714663
7721,YVR,-4.693%,$0.82,$0.68,8.000%,-3.987%,2009472656366345
3690,INDO,-4.695%,$28.48,$19.71,10.570%,-7.795%,9177148877930715718141
4728,MTB,-4.702%,$184.28,$169.52,1.392%,-4.300%,2108123013231142471767612
2515,EVOL,-4.712%,$1.91,$1.79,1.111%,-2.162%,70961296964
504,APWC,-4.712%,$2.00,$1.78,2.247%,-1.591%,8447514549
7442,VSTA,-4.714%,$6.10,$5.52,0.529%,-1.565%,1018178411841334631
5864,RAPT,-4.720%,$23.50,$21.52,2.316%,-4.536%,26573048316828113107
7235,USWS,-4.724%,$1.33,$1.06,13.393%,-7.087%,101528902697573959401
6296,SFBC,-4.725%,$40.00,$37.86,-1.397%,-2.475%,11753418
2623,FERG,-4.726%,$145.54,$134.72,0.713%,-0.767%,63505905531650005724
2295,EIGR,-4.727%,$9.92,$9.03,0.828%,-4.426%,57026438717266025059
2113,DOOR,-4.729%,$96.15,$89.41,0.933%,-3.731%,38023341368038203897
6169,SAL,-4.732%,$59.47,$55.19,2.656%,-2.573%,991517910698
2930,GBRGW,-4.739%,$0.10,$0.07,23.125%,-28.020%,4337239540
3207,GSIT,-4.739%,$4.18,$3.92,3.023%,-4.854%,122258290134118
5739,PSTX,-4.741%,$5.04,$4.18,8.405%,-9.877%,17981393167315451029
7524,WEX,-4.741%,$182.72,$170.92,-0.039%,-2.491%,95586173779272926860
3154,GPI,-4.743%,$194.45,$180.30,0.874%,-3.881%,42506619886857724244
7529,WFG,-4.745%,$91.05,$83.97,1.671%,-3.965%,54135085697138625505
5127,NX,-4.756%,$22.71,$21.33,1.085%,-4.245%,25232421214120362003
4565,MINM,-4.762%,$0.94,$0.77,11.688%,-5.280%,271225345222279
5695,PROF,-4.762%,$9.85,$9.11,1.589%,-4.762%,333283546602318
4508,METC,-4.786%,$16.32,$14.19,1.726%,-3.473%,815510826897679268629
2402,EPM,-4.789%,$7.20,$6.56,2.710%,-2.676%,15042442201316802335
1469,CHMI,-4.791%,$8.33,$7.69,0.369%,-1.650%,16951694203133442649
1821,CSTE,-4.791%,$11.27,$10.32,2.605%,-3.372%,579891127514521121
2142,DRTT,-4.795%,$1.60,$1.37,4.795%,-2.740%,772527513416593
4801,MYSZ,-4.800%,$0.36,$0.31,4.440%,-5.218%,454520709523294
1473,CHNR,-4.801%,$0.98,$0.87,2.310%,-3.787%,12615314312652
4776,MVO,-4.823%,$12.68,$11.00,3.556%,-3.897%,326505740571450
4595,MLI,-4.825%,$58.60,$54.94,1.531%,-5.428%,41604017499666326135
2936,GCMG,-4.840%,$10.43,$9.83,-0.596%,-1.843%,16672408249436492690
6775,TANH,-4.843%,$0.55,$0.45,5.911%,-8.419%,76602573493922612690
1366,CDLX,-4.847%,$62.49,$54.37,4.260%,-7.419%,57727506903180765976
5238,OMQS,-4.857%,$7.05,$6.50,-0.714%,-4.720%,16631488486
7206,UPST,-4.883%,$125.40,$99.75,7.343%,-9.177%,132887181938141336191137135024
2078,DM,-4.883%,$5.18,$4.56,4.098%,-6.110%,2102414121129761673912772
6362,SIEN,-4.889%,$2.77,$2.12,17.333%,-8.015%,63393427279544695093
6553,SPFI,-4.890%,$28.52,$27.11,0.894%,-3.555%,354234429355379
1023,BLND,-4.897%,$6.38,$5.83,0.814%,-3.526%,135588910126782158015903
2407,EPZM,-4.918%,$1.35,$1.10,10.169%,-8.661%,10970500685041385810608
3890,JKS,-4.918%,$53.83,$47.13,3.316%,-3.929%,1043015917203181566612762
6343,SHIP,-4.918%,$1.22,$1.08,2.655%,-4.098%,35042894336043253725
6803,TBPH,-4.920%,$10.11,$9.39,0.619%,-2.572%,59414449600169175743
3657,IMH,-4.926%,$0.81,$0.71,9.705%,-4.608%,4773905495
3713,INSE,-4.940%,$13.49,$12.63,0.231%,-3.165%,26582559177826882059
5577,PKX,-4.944%,$62.39,$59.06,0.818%,-1.481%,26562179204738573381
1776,CRMT,-4.949%,$89.00,$81.72,3.784%,-4.873%,21782107292026472171
3873,JELD,-4.958%,$23.09,$21.44,3.185%,-3.245%,103281317495211325513370
6688,STXS,-4.961%,$3.88,$3.45,3.125%,-8.505%,31442522170617054220
6954,TME,-4.962%,$5.54,$4.82,2.959%,-3.160%,6586046193378265170566768
5312,OSTK,-4.963%,$52.30,$45.51,7.776%,-6.709%,1637618278187671756932139
5956,REZI,-4.963%,$26.05,$24.08,1.825%,-4.145%,69517879768587106974
273,AIRI,-4.967%,$0.90,$0.84,-0.093%,-5.556%,167265234152159
7425,VRPX,-4.979%,$2.50,$2.17,0.881%,-4.701%,514341334308653
5130,NXE,-4.991%,$5.91,$5.18,3.002%,-5.097%,832450227991104487418
6485,SNAXW,-43.657%,$0.25,$0.11,-4.242%,-16.760%,54100138147
2822,FSRDW,-43.773%,$0.58,$0.16,28.248%,-30.583%,31895788011761482
4834,NBSTW,-45.646%,$0.42,$0.19,0.000%,-47.556%,4318145
5946,REVBW,-45.968%,$0.30,$0.10,13.533%,-33.000%,58769432015511048
6484,SNAX,-46.610%,$2.59,$1.21,2.119%,-15.436%,47132539326370809450
7656,XFINW,-47.487%,$0.40,$0.21,0.030%,-26.677%,77122765
4967,NMTC,-48.387%,$2.45,$1.08,3.226%,-32.571%,15729067112039803
1969,DBTX,-5.000%,$3.22,$2.81,5.000%,-6.369%,226226249189222
5216,OLB,-5.000%,$2.22,$1.82,4.975%,-7.882%,44192921770729252232
1158,BSFC,-5.000%,$2.42,$1.97,5.445%,-7.658%,976612323317317
6277,SEDG,-5.012%,$339.80,$310.71,2.095%,-4.813%,2720625963285163908333295
694,AUDC,-5.021%,$27.02,$25.50,0.381%,-2.176%,1007763171221731062
6827,TCRT,-5.025%,$0.74,$0.61,5.167%,-10.351%,77646001772771634958
589,ASAN,-5.034%,$45.49,$36.48,10.583%,-11.901%,4792677422410654929139875
616,ASPS,-5.035%,$13.48,$11.85,4.249%,-2.891%,878994480695522
6428,SLGG,-5.051%,$2.10,$1.85,4.040%,-6.931%,140680182311953683
3558,IBP,-5.057%,$93.24,$86.07,2.133%,-4.430%,92457037541953145820
5027,NRT,-5.059%,$17.00,$15.25,1.382%,-3.235%,691651555435303
3472,HTCR,-5.068%,$3.20,$2.50,1.812%,-3.546%,7426996888725075
110,ADAP,-5.069%,$2.24,$2.00,2.899%,-5.405%,28422640232918861787
7742,ZIMV,-5.077%,$24.75,$22.34,3.129%,-2.044%,30564147318742613450
5421,PBTS,-5.078%,$0.43,$0.36,7.969%,-4.645%,47242789511726022991
4471,MDGS,-5.085%,$1.20,$1.10,3.088%,-5.882%,157121147119161
4698,MRVI,-5.088%,$38.23,$34.95,-0.193%,-3.423%,976113550223283188624133
168,AEMD,-5.096%,$1.57,$1.40,2.083%,-6.369%,357239368300259
3050,GLBS,-5.112%,$2.49,$2.25,2.203%,-5.521%,1019655488732334
4587,MKTW,-5.114%,$5.84,$4.91,7.576%,-6.162%,35771934232123573866
436,ANGN,-5.116%,$2.41,$2.02,12.621%,-7.273%,10579545431007835
4005,KLIC,-5.121%,$61.93,$55.95,2.854%,-5.359%,1069610136148741149218683
2586,FBRX,-5.128%,$1.59,$1.46,2.013%,-3.896%,82075112001028906
1751,CRBU,-5.128%,$9.84,$9.05,1.412%,-3.455%,53354670522146205203
2860,FUL,-5.133%,$70.76,$65.26,2.237%,-3.988%,2142811922888997706072
4302,LOW,-5.135%,$221.96,$207.42,1.135%,-3.538%,7359911174511600288029119267
4886,NEWP,-5.152%,$3.36,$2.91,8.754%,-6.061%,769436860898598
847,BCC,-5.159%,$76.38,$69.50,1.347%,-5.713%,103539574748370276721
3013,GHLD,-5.169%,$11.18,$9.94,5.075%,-4.545%,236468116181293
2194,DWACW,-5.177%,$18.95,$17.15,0.938%,-3.020%,25701269113319611461
203,AG,-5.181%,$14.47,$12.55,3.969%,-1.765%,3078921446285373167721251
4603,MMAT,-5.181%,$1.98,$1.74,6.667%,-4.188%,121319601127981249810962
6512,SNT,-5.185%,$2.74,$2.50,1.984%,-5.204%,247184374213151
2727,FNCB,-5.195%,$10.12,$9.30,0.300%,-2.727%,14329924216936
6611,SRNE,-5.200%,$2.54,$2.37,1.633%,-3.659%,1560913016167421964014503
2204,DXYN,-5.217%,$3.52,$3.25,1.780%,-4.373%,248201269316123
4824,NBEV,-5.242%,$0.65,$0.58,0.532%,-5.242%,43025895372339833544
6165,SAIA,-5.247%,$279.63,$256.79,1.502%,-5.089%,7553121868905898313037
6007,RKLY,-5.251%,$4.44,$3.75,2.525%,-7.547%,62595045521350364143
4215,LHDX,-5.263%,$3.92,$3.55,1.583%,-6.545%,446288602822412
4477,MDNA,-5.263%,$1.37,$1.24,1.128%,-5.103%,119101111147170
5588,PLG,-5.286%,$2.35,$1.95,2.463%,-4.186%,29682349375733612998
404,AMR,-5.288%,$139.36,$119.55,5.500%,-5.232%,8114705687721411715160
1730,CPNG,-5.290%,$20.00,$17.24,4.573%,-5.600%,71445133714721667169247394
1726,CPHI,-5.294%,$0.46,$0.34,12.845%,-7.059%,7203191142948234
985,BKE,-5.305%,$36.85,$34.09,3.480%,-4.706%,70106511874882038248
5124,NWPX,-5.312%,$26.18,$24.57,0.396%,-2.194%,6681149108818931292
2636,FFIE,-5.321%,$5.97,$5.08,4.220%,-11.492%,705872515939631612346
2843,FTEK,-5.333%,$1.50,$1.35,1.429%,-3.333%,449545480481279
5610,PMD,-5.350%,$7.46,$6.37,1.847%,-2.128%,69100110198180
2786,FRGI,-5.351%,$8.63,$7.87,1.928%,-5.910%,22302281226520712169
3157,GPL,-5.357%,$0.28,$0.24,6.000%,-3.577%,63413654447352794135
1606,CMPS,-5.387%,$13.67,$11.94,4.800%,-3.914%,37803534278723812614
6035,RMO,-5.389%,$1.76,$1.33,6.040%,-9.333%,4091320176262022676159966
6460,SMFL,-5.405%,$1.18,$0.97,5.126%,-7.143%,149194991428620413384
5843,QUOT,-5.409%,$7.21,$6.41,1.778%,-6.906%,880766435282108026124
117,ADES,-5.418%,$6.46,$6.01,1.639%,-3.096%,13761091147111841190
5741,PT,-5.435%,$0.63,$0.58,5.000%,-7.775%,384231335234215
4580,MIXT,-5.447%,$12.77,$11.16,3.577%,-5.882%,571373371608504
6783,TARS,-5.451%,$18.21,$16.34,1.626%,-3.949%,647777565950943
3901,JOAN,-5.453%,$13.24,$11.74,4.330%,-6.094%,25983051543640432539
3224,GTH,-5.461%,$3.11,$2.65,2.048%,-6.529%,1790899129529592566
5056,NTIC,-5.463%,$13.01,$11.82,1.077%,-6.487%,29114172339225
3784,IRNT,-5.463%,$4.42,$3.76,5.928%,-6.429%,818388108807979110763
242,AHG,-5.464%,$1.84,$1.66,4.217%,-3.279%,31913120119297
908,BFLY,-5.469%,$5.23,$4.63,5.150%,-4.713%,111179019107061346310653
116,ADERW,-5.472%,$0.59,$0.51,4.212%,-11.835%,28271262
1080,BOLT,-5.479%,$3.08,$2.65,3.767%,-6.271%,20231161166117151881
2161,DTC,-5.479%,$10.21,$7.80,10.581%,-8.696%,50263924453167384663
6005,RKDA,-5.500%,$2.66,$1.76,31.000%,-16.794%,1811812657696430155092
3714,INSG,-5.505%,$4.38,$3.95,3.902%,-4.817%,49195033593364945539
7163,UFPI,-5.505%,$84.36,$79.50,1.441%,-4.698%,78276012531551825566
6815,TCBS,-5.508%,$19.61,$17.23,8.125%,-3.999%,53583134144
4568,MIRM,-5.510%,$23.42,$21.17,4.469%,-5.665%,16622499277623262753
4743,MTH,-5.536%,$87.28,$81.37,1.444%,-3.639%,1007281569842140688791
6144,RYI,-5.541%,$39.58,$35.21,2.466%,-4.265%,39195630448476465420
2753,FORTY,-5.545%,$106.94,$100.40,1.569%,0.000%,401021044475
5568,PIRS,-5.556%,$3.29,$2.93,4.934%,-5.000%,23891942201540331963
4399,MAG,-5.562%,$17.75,$15.12,1.593%,-5.039%,54573457680094564822
2885,FXCOR,-5.569%,$0.18,$0.14,2.906%,-10.011%,52441046
2131,DRD,-5.572%,$10.19,$8.88,4.111%,-3.560%,33522005231021812308
7364,VKTX,-5.573%,$3.25,$3.00,0.952%,-4.389%,47855832486263626844
3075,GLSI,-5.591%,$22.53,$18.73,9.373%,-5.894%,651598119511801731
763,AXLA,-5.594%,$2.89,$2.68,2.190%,-4.196%,282431578468281
7248,UTRS,-5.602%,$4.82,$4.37,3.346%,-4.167%,377239365100
2174,DTST,-5.605%,$3.40,$3.12,0.625%,-2.655%,642344737653973
1592,CMCM,-5.607%,$1.07,$0.96,1.942%,-3.738%,238284214272144
5454,PDEX,-5.611%,$18.40,$16.40,2.111%,-2.174%,2666161141144
4065,KSPN,-5.612%,$7.84,$7.02,4.916%,-6.760%,228572763
1346,CCO,-5.615%,$3.79,$3.53,1.099%,-4.595%,76037831755076556740
3911,JP,-5.619%,$0.75,$0.63,10.874%,-6.053%,234230187165233
5189,OEPWW,-5.625%,$0.40,$0.32,9.562%,-5.354%,2467311109
2728,FNCH,-5.639%,$5.79,$5.02,0.389%,-3.071%,573363995380360
5278,OPRX,-5.651%,$41.84,$37.79,3.227%,-6.485%,24902348202127422232
2552,EZFL,-5.652%,$1.17,$1.00,6.373%,-6.087%,299299278654338
6164,SAH,-5.660%,$48.69,$44.32,3.306%,-3.908%,50554846583062605187
121,ADIL,-5.660%,$2.14,$1.90,3.158%,-2.475%,308124309349252
1067,BNSO,-5.660%,$4.04,$3.22,2.786%,-11.050%,427988162225
6965,TMST,-5.663%,$24.10,$21.75,2.488%,-2.495%,684461866546111927087
580,ARTW,-5.687%,$7.70,$5.35,15.482%,-21.948%,99472034619727226
1890,CVLG,-5.707%,$24.13,$22.01,0.789%,-5.019%,13691123127318971939
6910,THRY,-5.708%,$30.86,$28.43,2.548%,-5.135%,29434180350851204495
5604,PLXP,-5.714%,$4.30,$3.75,2.785%,-4.306%,14811544154511131508
1919,CYAD,-5.714%,$2.45,$2.14,1.955%,-4.082%,3261432734
1893,CVM,-5.728%,$4.30,$3.89,3.000%,-3.819%,69826560564656146171
6099,RS,-5.732%,$196.96,$181.05,-0.316%,-2.103%,99779984152791932013813
605,ASM,-5.737%,$0.99,$0.87,5.172%,-2.128%,107897610491312733
3997,KIQ,-5.748%,$0.54,$0.48,1.476%,-5.750%,284205205117139
413,AMST,-5.753%,$0.66,$0.53,-2.867%,-11.346%,312116293154335
272,AIRG,-5.753%,$8.17,$7.59,0.125%,-2.408%,399343525617594
6999,TPX,-5.754%,$31.46,$28.51,2.260%,-3.752%,2514025306354692980639123
7105,TWIN,-5.754%,$18.20,$16.70,1.423%,-4.558%,648241903608351
6459,SMFG,-5.764%,$6.94,$6.53,-0.145%,-2.096%,430770251312059575300
6254,SCTL,-5.789%,$1.99,$1.69,10.526%,-2.191%,333280542265434
3791,IS,-5.794%,$5.43,$4.96,3.307%,-4.726%,134969174229873284810864
2125,DQ,-5.797%,$46.59,$42.63,1.223%,-7.398%,7125957083351057610758
2535,EXK,-5.800%,$5.19,$4.46,4.425%,-2.692%,1490176898725101127608
5115,NVVEW,-5.800%,$1.00,$0.85,8.356%,-9.914%,196835612167
3213,GSMGW,-5.806%,$0.02,$0.01,5.119%,-18.125%,243285647100
6714,SVM,-5.808%,$4.03,$3.52,5.367%,-5.195%,66683484505843203834
784,AZRE,-5.826%,$19.59,$17.54,3.545%,-9.035%,31182999327037833467
5968,RGF,-5.833%,$8.40,$7.12,0.630%,-5.714%,219326370221186
307,ALDX,-5.833%,$5.31,$4.51,5.943%,-9.054%,6598679011092121217267
991,BKN,-5.836%,$15.20,$14.03,0.000%,-3.142%,459319629506640
3168,GRAY,-5.839%,$1.37,$1.21,0.483%,-5.109%,227215111328222
6817,TCDA,-5.841%,$8.80,$7.57,3.646%,-9.080%,27673088413235245234
6906,THR,-5.842%,$17.58,$16.39,0.653%,-2.722%,17621354193814691482
1194,BTU,-5.844%,$27.70,$21.89,5.144%,-2.922%,5227254485460415703450889
6442,SLQT,-5.844%,$3.17,$2.79,5.743%,-6.818%,88776479805690007022
23,ABB,-5.857%,$34.80,$32.52,1.433%,-0.911%,1816218073191192233818685
7311,VERU,-5.882%,$5.38,$4.87,1.775%,-3.876%,46915097609457034201
1528,CKPT,-5.882%,$1.91,$1.67,4.571%,-5.820%,19742782423040873897
2186,DUOL,-5.903%,$100.83,$88.86,3.070%,-4.417%,995511633852967609304
2790,FRLAW,-5.926%,$0.31,$0.23,11.037%,-16.821%,19139246
5960,RFL,-5.926%,$2.88,$2.42,11.024%,-10.247%,15061807214621412324
7146,UBP,-5.974%,$18.70,$16.86,-0.108%,-5.003%,19515092256387
2907,GANX,-5.977%,$4.67,$3.89,4.138%,-7.692%,204270163639460
2981,GFI,-5.989%,$16.59,$14.61,2.752%,-3.690%,3636431193296883775020227
7145,UBOH,-5.989%,$35.40,$32.02,1.556%,-5.546%,24202031254
5664,PPSI,-5.997%,$6.24,$5.70,2.735%,-3.494%,41040112697731473
3576,ICVX,-59.000%,$13.46,$4.00,18.301%,-44.106%,26802694512177103346564
4648,MOHO,-6.000%,$0.40,$0.24,16.618%,-15.000%,133018051138154422088
105,ACXP,-6.034%,$3.70,$3.10,4.348%,-6.607%,26982461114356
1701,CORZ,-6.034%,$9.19,$8.33,1.370%,-3.886%,117777631158841955815293
6378,SIOX,-6.042%,$0.75,$0.65,4.028%,-8.905%,10866674331114720
4362,LVTX,-6.042%,$4.97,$4.28,3.397%,-7.447%,629812326440
5253,ONTF,-6.044%,$14.25,$13.24,0.578%,-3.535%,389444294325139715415
4806,NABL,-6.045%,$9.85,$9.13,0.864%,-4.825%,42513579413842913737
4782,MXC,-6.051%,$19.88,$16.00,4.585%,-3.683%,13101766781693505
2479,ETSY,-6.060%,$144.94,$129.75,2.851%,-6.441%,4064662012448415547156952
6797,TBLA,-6.071%,$5.77,$5.24,1.842%,-3.750%,35454737428656667597
1363,CDE,-6.080%,$4.96,$4.25,4.157%,-5.085%,1990314252180371938215846
5648,POSH,-6.081%,$14.69,$12.68,0.225%,-5.365%,1813019014110361820915343
174,AERC,-6.085%,$3.88,$3.39,5.217%,-4.582%,869761975783941
3190,GRTS,-6.095%,$4.46,$3.97,5.392%,-5.336%,59058218810088206074
1743,CPTN,-6.098%,$4.38,$3.83,-0.253%,-2.913%,33716204234426912590
619,ASRT,-6.102%,$3.03,$2.56,3.396%,-12.752%,43676660346251503474
442,ANPC,-6.108%,$0.50,$0.38,14.137%,-14.979%,109555017053207863
7698,YALA,-6.110%,$4.99,$4.49,1.505%,-2.743%,36873140154026633900
4983,NOAH,-6.128%,$27.44,$24.90,2.048%,-4.282%,17863680202124893082
6654,STG,-6.140%,$6.00,$4.97,4.988%,-11.775%,529677203121
6269,SDPI,-6.140%,$1.20,$1.02,4.762%,-2.632%,159390112827061092
181,AEYE,-6.148%,$7.75,$6.43,3.187%,-14.003%,323538295520334
3850,JAKK,-6.153%,$15.82,$13.67,5.506%,-6.901%,7479317711172857
232,AGRI,-6.162%,$6.10,$3.26,37.535%,-21.185%,7736013059313563728311514
5728,PSHG,-6.189%,$3.27,$2.88,2.606%,-5.678%,12124220997138
4029,KOD,-6.189%,$8.24,$7.48,1.141%,-5.983%,886012726118411142310031
6992,TPIC,-6.201%,$15.37,$14.01,3.045%,-4.564%,8243888698911090310118
417,AMTD,-6.202%,$2.73,$2.20,2.941%,-2.326%,6321895676380269
6150,S,-6.202%,$42.84,$38.26,2.268%,-5.509%,3243837860255904640729009
1905,CWBR,-6.206%,$0.34,$0.30,2.741%,-6.394%,88066510451034623
292,AKRO,-6.230%,$16.00,$13.73,2.958%,-9.430%,20491979217021142067
