Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume,Volatility
1261,7370,VLDR,4.382,2.76,2.27,7.787,-8.0,1.4771188031618617e+24,15.786999999999999
1262,3322,HE,4.38,42.67,40.52,1.543,-0.465,5.241663259445535e+19,2.008
1263,2169,DTOCW,4.377,0.46,0.32,0.0,-23.708,161916191.0,23.708
1264,3133,GOGO,4.376,19.82,18.59,1.715,-0.862,1.1702140111105514e+24,2.577
1265,2750,FORG,4.368,22.45,19.65,3.979,-2.141,6.345687058203629e+19,6.12
1266,7277,VBNK,4.363,11.36,10.73,1.382,-1.639,6318251233.0,3.021
1267,6587,SQFT,4.36,3.85,3.66,1.907,0.265,254184186222210.0,2.172
1268,5401,PAYOW,4.348,1.23,0.97,2.727,-2.736,1502091411.0,5.463
1269,4714,MSGE,4.348,83.71,79.38,3.082,-1.347,3.5304096237042745e+19,4.429
1270,975,BIT,4.348,16.34,15.54,1.875,0.061,489756899983612.0,1.936
1271,4497,MEGI,4.348,18.78,17.72,1.833,-1.157,375370631731748.0,2.99
1272,1680,COLL,4.341,20.87,18.66,1.968,-0.993,3.715372036175224e+19,2.961
1273,4987,NOK,4.34,5.59,5.28,0.755,-0.54,2.152525073295233e+24,1.295
1274,7429,VRT,4.338,13.85,12.14,2.697,-2.74,2.741327105232813e+24,5.437
1275,6503,SNOW,4.338,246.52,210.0,7.223,-3.507,7.058070049108161e+25,10.73
1276,5017,NRG,4.336,38.51,36.14,1.563,-0.341,2.2642259321956823e+24,1.904
1277,5463,PDT,4.334,16.13,15.42,1.527,-0.385,337446352512315.0,1.912
1278,3473,HTD,4.33,25.62,24.38,1.522,-0.081,352570432670580.0,1.603
1279,4699,MRVL,4.33,76.59,69.22,5.402,-2.432,9.592111627877849e+26,7.834
1281,5866,RAVE,4.327,1.17,1.04,7.619,-3.54,6871438506342193.0,11.158999999999999
1282,4018,KN,4.322,22.93,21.48,2.062,-0.839,6.865835588909703e+19,2.901
1283,4348,LUNA,4.313,8.06,7.22,6.225,-4.074,2.4451834162228113e+19,10.299
1284,308,ALE,4.312,67.83,64.37,1.672,0.015,4.109463039444363e+19,1.6869999999999998
1285,2071,DLO,4.311,34.0,29.9,2.648,-1.581,1.4563128648813104e+22,4.229
1286,4748,MTP,4.311,0.94,0.84,4.495,-4.433,151105144100141.0,8.928
1287,5985,RICOW,4.299,0.22,0.19,7.5,-13.4,19221332841.0,20.9
1288,1356,CCXI,4.297,26.43,23.28,4.896,-2.42,7.396720573331223e+20,7.316
1289,4759,MU,4.295,86.24,75.13,3.043,-6.097,1.870961826332015e+29,9.14
1290,7755,ZM,4.295,127.37,112.45,5.237,-2.732,6.019869454576329e+24,7.969
1291,4011,KMF,4.294,8.52,8.09,2.2,-1.441,7224876504321210.0,3.641
1292,2370,ENTA,4.294,72.38,65.88,2.109,-1.211,3.9614626401847525e+19,3.3200000000000003
1293,795,BAH,4.293,90.06,85.62,2.983,-3.096,1.320813344148693e+24,6.079000000000001
1294,835,BBUC,4.286,34.92,31.73,4.747,-4.802,127180291205294.0,9.549
1295,2501,EVGOW,4.286,3.99,3.21,10.286,-10.104,2651335332992544.0,20.39
1296,132,ADPT,4.286,14.72,12.31,9.181,-3.922,1.0713947310667147e+23,13.103
1297,4418,MATX,4.283,125.34,116.51,2.09,-0.683,5.591576973638433e+19,2.7729999999999997
1298,2397,EPD,4.28,26.1,24.85,1.938,0.869,2.688128466272544e+24,2.807
1299,7332,VIA,4.277,8.37,7.63,4.669,-3.019,2.4352344233412694e+19,7.688
1300,4401,MAN,4.274,101.53,91.89,3.724,-2.048,6.955438250931061e+20,5.772
1301,5458,PDM,4.272,17.66,16.45,2.1,-1.757,6.766574263669077e+19,3.857
1302,5675,PRDO,4.27,11.87,11.05,2.58,-1.199,4.159553150044978e+19,3.779
1303,4411,MARK,4.268,0.92,0.77,3.56,-2.122,1.9831539227337474e+19,5.682
1304,3423,HOTH,4.268,0.72,0.64,4.385,-1.441,613474633345418.0,5.826
1305,3755,IPDN,4.267,1.09,0.98,2.847,-4.587,107138211113129.0,7.433999999999999
1306,3643,ILPT,4.267,23.03,21.91,1.733,-0.489,2.7183315324343235e+19,2.222
1307,4043,KRC,4.26,79.06,73.96,1.949,-0.409,7.056865013312133e+21,2.358
1308,609,ASO,4.259,40.54,35.66,2.092,-3.309,2.7117259214320075e+24,5.401
1309,1762,CRESY,4.258,8.79,7.69,8.774,-2.328,2.180246913511691e+18,11.101999999999999
1310,6036,RMR,4.257,31.73,29.96,2.63,-0.823,9.831042125913692e+18,3.453
1311,4813,NAPA,4.257,19.41,17.23,1.845,-3.017,3.966215378606613e+19,4.862
1312,2694,FLGC,4.255,2.38,1.84,7.979,-10.909,6.955194695490563e+20,18.888
1313,1018,BLIN,4.255,2.18,1.86,5.0,-2.97,7194112066944495.0,7.970000000000001
1315,5455,PDFS,4.251,29.06,27.1,2.734,-1.396,1.1591166170118543e+19,4.13
1316,1447,CGO,4.248,14.79,13.75,5.256,-1.025,311163157117152.0,6.281000000000001
1317,1463,CHK,4.248,90.58,83.18,3.776,0.057,2.877840428267592e+24,3.8329999999999997
1318,5138,NXPL,4.247,2.79,2.38,4.247,-3.939,289222152185106.0,8.186
1319,2922,GBL,4.245,22.52,21.17,3.349,-0.808,281211344470240.0,4.157
1320,3531,HYPR,4.242,3.59,3.0,3.75,-1.524,1.3291291182012027e+18,5.274
1321,2991,GGB,4.241,6.53,6.1,3.752,-1.24,2.6411233031830015e+24,4.992
1322,6401,SKT,4.234,18.11,16.58,4.29,-2.346,4.577558763069054e+19,6.636
1323,7185,UMH,4.233,24.99,23.16,2.005,-2.049,2.3512723357034074e+19,4.054
1324,6662,STM,4.231,46.73,42.84,3.115,-1.71,3.8865316453286434e+24,4.825
1325,2162,DTE,4.23,132.73,126.94,1.374,-0.039,1.2301106011141614e+24,1.413
1326,231,AGR,4.229,46.84,44.59,1.509,-0.045,6.863821768497394e+19,1.5539999999999998
1327,5427,PCG,4.224,12.45,11.54,1.897,-0.662,3.9419336964482415e+25,2.559
1328,3571,ICLR,4.223,252.12,235.12,3.689,-0.999,9.660991794261552e+21,4.688
1329,5102,NVO,4.223,113.72,105.83,1.172,-1.031,1.0827124089139151e+23,2.203
1330,5587,PLD,4.216,165.16,154.11,1.868,-1.022,3.5674311973252747e+24,2.89
1331,4625,MNPR,4.215,2.72,2.42,6.198,-1.953,56741866554.0,8.151
1332,1500,CIEN,4.212,61.98,58.5,2.48,-0.872,1.5920152951043113e+24,3.352
1333,1605,CMPR,4.211,67.31,61.72,4.295,-2.297,1.4911787142717362e+19,6.5920000000000005
1334,5196,OFS,4.204,13.18,12.13,1.859,-1.603,683492571713590.0,3.4619999999999997
1335,1739,CPT,4.202,171.58,162.0,1.693,0.237,7.900127431778914e+23,1.9300000000000002
1336,3270,HARP,4.202,5.07,4.47,3.992,-3.846,1.4852107266732943e+19,7.838
1337,6645,STAG,4.202,42.3,40.03,2.252,-0.049,1.0297152661144011e+24,2.3009999999999997
1338,1395,CEM,4.197,34.2,32.52,2.657,-0.06,670523694666714.0,2.717
1339,4586,MKSI,4.196,163.89,147.79,3.057,-3.467,1.1954105471146316e+24,6.524
1340,4196,LGL,4.194,11.5,10.46,6.995,-3.077,6016210810749.0,10.072
1341,2328,EMCF,4.194,38.5,36.0,6.028,-1.081,1508313334116104.0,7.109
1342,5479,PENN,4.191,45.05,40.67,4.132,-4.199,3.050032520320796e+24,8.331
1343,6395,SJW,4.191,70.34,67.05,2.111,-0.849,2.0612177264329413e+19,2.96
1344,7297,VECT,4.19,5.05,4.8,2.127,0.31,934227127214.0,2.437
1345,6635,SST,4.187,15.56,14.01,5.267,-0.731,4.039447640754984e+19,5.998
1346,5054,NTG,4.186,37.99,36.29,1.663,-0.456,13384179163151.0,2.119
1347,5487,PETQ,4.179,24.18,22.43,2.058,-2.547,3.780493033453816e+19,4.605
1348,7261,V,4.168,228.81,214.0,1.459,-0.837,8.126878808888812e+26,2.2960000000000003
1349,5342,OXBRW,4.167,0.8,0.7,4.153,-5.103,751979958.0,9.256
1350,5478,PEN,4.164,217.34,199.15,3.505,-1.927,7.218648511025973e+20,5.432
1351,3941,K,4.162,64.12,61.31,1.486,0.047,2.3782190971641322e+24,1.533
1352,5034,NSC,4.161,289.56,277.6,1.077,0.035,2.1284205131812623e+24,1.1119999999999999
1353,5713,PRTH,4.159,6.1,5.38,1.754,-2.827,585222364424706.0,4.5809999999999995
1354,2297,EIX,4.154,69.75,66.53,2.305,0.231,1.9345211521772217e+24,2.536
1355,814,BATRK,4.151,28.23,26.54,1.724,-0.819,1.970161516381392e+19,2.543
1356,5229,OMC,4.15,87.51,82.48,2.073,-0.644,2.2135220921814523e+24,2.717
1357,2534,EXG,4.149,9.85,9.34,1.263,-0.305,1.4932532235227832e+19,1.5679999999999998
1358,7018,TRMB,4.142,73.69,69.08,1.614,-0.178,1.558714908139221e+24,1.792
1359,2457,ESS,4.142,357.99,333.89,2.054,-1.05,8.522962275931061e+20,3.104
1360,7648,XEL,4.132,72.34,69.1,0.914,0.579,2.7176238402628936e+24,1.4929999999999999
1361,2836,FTAI,4.132,25.98,23.8,2.934,0.401,1.6141742113642695e+19,3.335
1362,1514,CINF,4.131,138.2,131.99,1.621,-0.724,1.221011975117281e+24,2.3449999999999998
1363,7554,WIX,4.13,107.24,92.9,6.881,-3.78,1.910226931157003e+24,10.661
1364,4858,NDAQ,4.128,182.8,173.34,1.443,-0.023,1.099911409135282e+24,1.466
1365,5198,OGE,4.118,40.64,38.72,1.709,-0.394,1.3353144141464517e+24,2.103
1366,979,BJ,4.117,68.45,63.45,2.819,-0.386,1.4254121322079818e+24,3.205
1367,2566,FAST,4.115,59.8,57.04,1.793,-0.087,2.5718219392505833e+24,1.88
1368,5415,PBI,4.102,5.55,5.02,5.534,-3.267,6.789849463181397e+20,8.801
1369,5428,PCGU,4.101,115.65,109.48,1.9,-0.194,2052127135971.0,2.094
1370,7245,UTL,4.098,51.03,47.71,3.359,-1.544,1.0139201908137968e+17,4.9030000000000005
1371,7107,TWLO,4.093,176.96,152.34,5.528,-4.609,3.5704470393794863e+24,10.137
1372,652,ATHM,4.092,33.76,29.01,5.228,-1.334,7.240636679499907e+20,6.561999999999999
1373,7155,UDR,4.09,59.69,55.67,2.145,0.294,1.7920186971542523e+24,2.439
1374,4284,LNT,4.089,62.88,60.32,1.744,0.081,1.4326143071208917e+24,1.825
1375,1816,CSR,4.088,101.97,93.44,3.253,-2.368,1.1261234118120622e+19,5.621
1376,6369,SIGI,4.085,91.63,87.31,1.402,-0.385,3.3335107464551485e+19,1.787
1377,7168,UGP,4.082,3.18,2.92,4.762,-1.935,4.2999180619755274e+19,6.696999999999999
1378,5750,PTICW,4.082,0.31,0.17,11.9,-15.139,18201722.0,27.039
1379,3991,KIM,4.08,25.36,23.84,2.465,-0.636,2.3741270432502032e+24,3.101
1380,477,APLE,4.079,18.65,17.51,1.7,-1.237,1.2384136001479524e+24,2.9370000000000003
1381,157,AEF,4.072,6.95,6.5,2.246,-1.506,282230146522512.0,3.752
1382,6741,SWZ,4.072,9.21,8.84,1.099,-0.224,185973165118.0,1.323
1383,4015,KMPR,4.072,56.91,53.97,1.811,-0.605,3.4633787359843975e+19,2.416
1384,1323,CC,4.068,32.66,30.7,3.39,-0.877,1.9638159361323024e+24,4.267
1385,443,ANSS,4.068,328.94,302.79,2.627,-1.619,1.2561156931224216e+24,4.2459999999999996
1386,7209,UPWK,4.065,25.11,22.01,2.594,-3.014,1.413917541141552e+24,5.608
1387,6000,RIOT,4.06,23.66,20.23,3.229,-5.636,5.305755201100379e+25,8.865
1388,4524,MGEE,4.057,80.66,76.45,2.141,-0.263,2.2861667231924814e+19,2.404
1390,5118,NWE,4.047,60.33,57.38,2.732,-0.186,6.64169426158628e+19,2.918
1391,3194,GRWG,4.047,10.79,8.8,10.422,-9.822,2.7839443011821424e+24,20.244
1392,7050,TSC,4.043,34.31,32.02,1.756,-0.707,2.0112339271935082e+19,2.463
1393,1457,CHEF,4.038,33.6,30.98,5.288,-1.127,4.6174384325440725e+19,6.415
1394,2158,DSX,4.038,5.68,4.95,4.183,-4.231,3.5813346481056207e+19,8.414
1395,6388,SJ,4.038,4.6,3.92,9.026,-3.523,4.3491754675404134e+18,12.549
1396,144,ADV,4.032,6.74,6.11,7.006,-3.731,2.7432212265844056e+19,10.737
1398,948,BHR,4.027,6.44,5.87,2.742,-3.125,1.6622418246438191e+19,5.867
1399,974,BIRD,4.026,6.82,5.89,4.194,-1.792,1.0691112758877179e+23,5.986
1400,4117,LAZR,4.024,16.14,14.23,5.067,-2.228,1.7770228482592143e+24,7.295
1401,5234,OMF,4.024,48.02,45.51,2.034,-0.299,7.592930612380107e+22,2.3329999999999997
1402,2932,GBT,4.018,36.44,33.25,3.72,-1.853,8.956747010119115e+21,5.573
1403,7523,WETF,4.015,5.81,5.42,2.297,-0.524,5.841534355486721e+19,2.821
1404,271,AIRC,4.01,55.16,51.79,1.438,-1.077,5.355890690671035e+20,2.5149999999999997
1405,3568,ICHR,4.009,38.0,34.43,4.094,-1.904,3.877241745974257e+19,5.998
1406,1038,BMA,4.005,17.64,16.3,2.913,-2.055,1.93025201897158e+19,4.968
1407,5355,OXUSW,4.0,0.3,0.22,16.529,-7.143,354635207.0,23.672
1408,6546,SOVO,4.0,14.21,13.08,1.563,-0.218,4.378420723404625e+19,1.781
1409,7626,WU,4.0,19.5,18.2,3.191,-0.8,2.5586220062083426e+24,3.9909999999999997
1410,6347,SHO,3.997,12.18,11.35,1.969,-1.427,2.204228334144452e+24,3.396
1411,5916,RE,3.996,306.82,292.23,1.473,-0.378,5.648595644375779e+19,1.851
1412,7428,VRSN,3.994,223.19,211.57,1.347,-0.198,1.415313059981413e+22,1.545
1413,2706,FLS,3.993,36.31,33.76,2.905,-0.343,1.274212086176722e+24,3.2479999999999998
1414,2868,FUSB,3.989,11.8,10.96,5.424,-1.949,215160584444.0,7.373
1415,3794,ISDR,3.989,30.2,28.53,1.18,-1.382,9412071321121.0,2.562
1416,7166,UGI,3.987,36.69,34.89,2.206,-0.725,1.6145157131719117e+24,2.931
1417,5336,OVV,3.986,55.45,51.26,5.917,0.229,3.252839342409545e+24,6.146
1418,5522,PGNY,3.984,53.08,47.7,1.547,-1.452,9.185116456700117e+21,2.9989999999999997
1419,1131,BRKR,3.98,68.67,63.95,2.929,-1.299,1.1469730087161026e+22,4.228
1420,2972,GES,3.976,23.49,21.48,5.14,-1.087,1.2872119591074616e+23,6.226999999999999
1421,5958,RFI,3.973,15.54,14.76,2.238,-0.515,557506494364270.0,2.753
1422,1911,CWT,3.969,60.44,57.49,1.1,-0.206,4.608418945095789e+19,1.306
1423,4970,NN,3.967,8.01,7.17,6.703,-8.259,2.648190817293788e+19,14.962
1424,3164,GPRO,3.966,8.85,8.24,3.037,-1.593,1.477013452134492e+24,4.63
1425,1168,BSMX,3.96,5.37,5.0,3.045,0.193,13582148449746.0,3.238
1426,4376,LYL,3.96,1.14,1.0,4.95,-1.887,123104457134148.0,6.837
1427,919,BGI,3.96,5.25,5.03,3.755,-1.158,278132127302298.0,4.913
1428,1313,CBRE,3.956,94.2,88.65,2.38,-1.092,1.7511224472093925e+24,3.472
1429,522,ARBK,3.949,10.75,9.25,5.123,-4.976,2.964215734601834e+19,10.099
1430,6015,RLJ,3.944,14.47,13.51,1.127,-0.698,1.0428858611460134e+23,1.825
1431,3667,IMPPP,3.944,22.05,20.0,6.596,-2.516,6836442128.0,9.112
1432,5807,QCRH,3.943,58.93,55.05,2.116,-0.613,1.0819847321697288e+17,2.729
1433,7123,TXN,3.943,191.34,179.63,2.146,-1.342,6.80606477360854e+24,3.488
1434,4959,NMM,3.941,35.98,32.5,2.429,-1.971,1.3421699217130564e+19,4.4
1435,409,AMRX,3.941,4.38,3.99,1.467,-0.725,4.9255091448235475e+19,2.192
1436,6067,ROIC,3.94,19.81,18.61,2.915,-1.265,9.498718580951645e+20,4.18
1437,5503,PFIE,3.937,1.39,1.26,4.762,0.763,265533279383383.0,5.5249999999999995
1438,1714,CPA,3.937,83.0,76.02,0.923,-0.607,6.7534077455455175e+19,1.53
1439,3556,IBN,3.937,19.11,17.95,0.596,-0.165,8.103538450267573e+24,0.761
1440,6518,SOFI,3.936,10.57,8.84,9.622,-4.352,9.810213570510242e+28,13.974
1441,7115,TWO,3.933,5.67,5.29,1.866,-1.421,8.545139131237813e+23,3.287
1442,2360,ENLV,3.933,5.73,5.26,4.323,-0.743,218169189135353.0,5.066000000000001
1443,4232,LIND,3.931,15.84,14.21,4.038,-2.928,2.8884645430830862e+19,6.966
1444,230,AGO,3.93,65.68,61.64,1.873,-1.043,6.645616256816303e+19,2.916
1445,16,AAPL,3.923,179.61,170.21,1.992,-0.437,6.88102663600716e+29,2.429
1446,6008,RKT,3.918,11.46,10.38,4.62,-3.97,2.0708326123327834e+24,8.59
1447,1264,CADL,3.917,5.45,4.22,7.539,-8.081,199617192318221.0,15.62
1448,1643,CNP,3.916,30.97,29.56,1.944,-0.033,2.272528300272803e+24,1.9769999999999999
1449,1273,CALB,3.908,23.95,22.35,0.044,-2.296,38676946285.0,2.34
1450,5629,PNM,3.908,48.25,46.03,1.69,-0.512,4.160523638127405e+19,2.202
1451,6773,TALO,3.902,16.73,14.96,5.8,-0.81,1.0009102481968396e+23,6.609999999999999
1452,1918,CXW,3.897,10.29,9.64,3.272,-1.481,3.695463646884955e+19,4.753
1453,4906,NGG,3.893,76.98,73.73,1.105,0.176,4.371337036163893e+19,1.281
1454,7114,TWNK,3.89,21.83,20.75,1.715,-0.232,1.245311300157401e+24,1.947
1455,3547,IART,3.889,67.14,62.6,3.664,-1.705,9.197929294791572e+20,5.369
1456,5065,NTRS,3.889,121.25,115.14,1.984,-0.505,1.348012720152291e+24,2.489
1457,7029,TROW,3.888,155.96,145.7,1.534,-1.321,2.0300216262155928e+24,2.855
1458,7016,TRKA,3.883,1.17,1.0,8.738,-2.885,3.656191915291251e+19,11.623
1459,6340,SHEN,3.883,23.98,22.39,2.121,-0.221,5.592491852374463e+19,2.342
1460,7421,VRME,3.881,3.59,3.18,5.343,-0.571,17650101257115.0,5.914
1461,3985,KFY,3.88,69.02,63.28,2.477,-1.557,4.905452558086893e+19,4.034
1462,1624,CNDT,3.878,5.21,4.76,3.219,-0.816,6.47564976984875e+20,4.035
1463,7317,VFC,3.877,60.09,55.8,1.558,-1.832,2.3596327942965634e+24,3.39
1464,2100,DNOW,3.875,11.44,10.52,4.299,-2.011,5.7378161883088536e+19,6.3100000000000005
1465,6763,T,3.873,24.15,23.16,1.88,-0.542,8.89301053141327e+27,2.4219999999999997
1466,1722,CPE,3.871,63.65,56.9,9.156,-2.207,1.3669277022023723e+24,11.363
1467,5139,NXRT,3.87,92.82,86.42,2.608,-2.174,1.4791748151530322e+19,4.782
1468,1203,BURL,3.862,199.79,180.01,3.367,-1.805,1.458512530145652e+24,5.172
1469,6856,TELZ,3.861,25.0,23.59,2.855,-0.687,641126272126.0,3.542
1470,3920,JRS,3.86,11.98,11.26,1.452,-1.169,965362326806651.0,2.621
1471,6463,SMG,3.859,132.32,120.91,3.135,-0.698,1.339591879259101e+21,3.8329999999999997
1472,2869,FUSN,3.856,7.83,7.3,2.446,-1.68,44517232146.0,4.126
1473,608,ASND,3.849,123.03,107.0,6.455,-4.821,2.591812730732785e+21,11.276
1474,7349,VIR,3.848,27.48,20.52,3.578,-12.62,9.945195372600415e+23,16.198
1475,7229,USFD,3.846,38.7,36.14,1.483,0.0,1.2916112481055514e+24,1.483
1476,6703,SURG,3.846,4.15,3.82,3.333,-4.831,638518467347169.0,8.164000000000001
1477,1014,BLEUW,3.84,0.26,0.24,3.84,-4.0,1717121212.0,7.84
1478,3193,GRVY,3.84,53.9,48.52,2.664,-2.689,689460338609251.0,5.353
1480,5812,QGEN,3.831,50.49,47.84,1.048,-1.356,7.829672060401029e+20,2.404
1481,3165,GPS,3.827,15.17,13.84,3.958,-2.072,3.6461488764201846e+24,6.03
1482,6341,SHG,3.826,34.2,32.17,0.752,-0.796,2.9281887224224584e+19,1.548
1483,4529,MGM,3.825,44.18,41.08,1.75,-0.213,3.688031908318034e+24,1.963
1484,2337,EMN,3.824,114.97,108.64,1.928,0.209,1.724915685174442e+24,2.137
1485,3872,JEF,3.822,34.47,31.6,0.689,-1.206,1.3107120782007834e+24,1.895
1486,2536,EXLS,3.822,144.35,135.1,2.89,-1.094,3.473403147574538e+19,3.984
1487,6908,THRN,3.821,6.66,5.63,3.994,-5.159,1.9341392113213146e+18,9.153
1488,5682,PRI,3.817,139.03,131.92,1.829,-1.066,3.5543757373745074e+19,2.895
1489,7468,VVV,3.817,32.36,30.37,3.994,-1.692,1.0317115391280114e+24,5.686
1490,6689,STZ,3.813,233.1,223.78,0.905,0.268,9.856112741078213e+23,1.173
1491,5485,PERI,3.811,23.89,21.53,1.613,-2.762,3.5954455468439364e+19,4.375
1492,7398,VNT,3.808,25.36,23.95,1.315,0.041,1.1843203981039714e+24,1.3559999999999999
1493,3918,JRI,3.807,15.35,14.71,1.944,0.197,501444451506410.0,2.141
1494,7154,UDMY,3.807,13.67,11.94,4.228,-3.633,3.2922791356458525e+19,7.861
1495,5225,OLP,3.806,31.5,29.48,3.93,-0.987,1.2287607871239125e+17,4.917
1496,5771,PUCKW,3.806,0.3,0.24,1.164,-8.753,615314439.0,9.917
1497,891,BEN,3.803,29.09,27.21,1.649,-1.697,2.0540222381755826e+24,3.346
1498,6930,TJX,3.8,64.48,58.98,2.666,-2.177,6.706770493614229e+24,4.843
1499,1664,CODI,3.8,24.6,23.39,1.85,-1.828,3.369309331543436e+19,3.678
1500,2639,FFIV,3.795,217.41,204.3,1.785,-1.427,7.959906093211054e+20,3.2119999999999997
1501,2770,FPL,3.789,6.35,6.07,1.297,-0.16,207425253297357.0,1.4569999999999999
1502,2917,GB,3.788,5.9,5.01,4.981,-5.114,385123324108126.0,10.094999999999999
1503,821,BBD,3.788,4.31,4.07,1.867,-0.217,3.5247388392705334e+24,2.084
1504,6034,RMNI,3.787,6.48,5.65,7.333,-5.338,7.576387850016594e+19,12.671
1505,3567,ICFI,3.784,97.5,91.08,2.465,-2.694,1.4291959172231393e+19,5.159
1506,2816,FSLY,3.777,18.86,16.51,4.178,-5.442,2.936631394295734e+24,9.620000000000001
1507,3237,GTY,3.775,29.0,27.4,1.579,-0.97,2.6482283247127093e+19,2.549
1508,7594,WRB,3.775,67.13,64.5,1.083,0.21,1.8565163361377616e+24,1.293
1510,5681,PRGS,3.773,47.26,44.12,2.099,-0.471,3.5552916260354208e+19,2.5700000000000003
1511,7085,TTWO,3.77,159.51,148.51,2.753,-0.801,2.133428758308423e+24,3.5540000000000003
1512,4915,NHI,3.77,61.03,57.18,1.317,-0.718,3.5433714450654396e+19,2.035
1513,5839,QUAD,3.765,6.97,6.44,3.144,-1.471,3.4254208350448304e+19,4.615
1514,6101,RSG,3.759,134.7,129.17,0.91,0.075,1.4055133771364616e+24,0.985
1515,712,AVA,3.758,45.82,43.44,2.726,-0.729,5.123509866255215e+19,3.455
1517,2881,FWP,3.757,5.9,5.12,5.546,-0.171,7966133459117.0,5.7170000000000005
1518,2189,DVA,3.756,117.43,110.0,1.861,-1.205,1.1060133891186512e+23,3.066
1519,6298,SFE,3.755,5.37,4.99,4.361,-1.143,975518218500150.0,5.504
1520,4331,LTC,3.755,38.78,36.73,2.059,-0.182,3.1093722321546265e+19,2.241
1521,6933,TKC,3.753,3.91,3.66,1.326,-1.319,7.692140157423022e+18,2.645
1522,6572,SPR,3.752,50.37,46.15,2.12,-1.648,1.3800137081267016e+24,3.768
1523,6625,SSBK,3.749,24.86,22.02,2.918,-0.924,252155208351193.0,3.842
1524,2707,FLT,3.744,250.68,240.28,1.037,-0.812,8.247692171687452e+20,1.849
1525,7427,VRSK,3.744,217.64,205.4,1.692,-0.445,1.864417531193992e+24,2.137
1526,386,AMG,3.743,148.13,138.78,1.82,-0.687,5.6624845392748724e+19,2.507
1527,4927,NIMC,3.742,119.2,114.9,1.359,0.303,137106295120.0,1.662
1528,3706,INMB,3.739,9.85,8.26,10.253,-3.044,2.3981352108510515e+18,13.297
1529,455,AON,3.738,329.58,314.06,1.518,-1.092,1.6685173222313126e+24,2.6100000000000003
1530,4060,KRYS,3.737,70.19,62.55,3.018,-2.05,3.6264791434765767e+19,5.068
1531,2114,DORM,3.734,96.94,90.81,3.236,-3.294,3.8532710331730035e+19,6.53
1532,3773,IQMDW,3.731,0.28,0.27,0.036,0.0,101552410.0,0.036
1533,6359,SID,3.731,5.66,5.3,2.425,-0.907,1.251417448142011e+24,3.332
1534,7506,WDC,3.73,52.29,48.72,3.484,-2.278,2.5475311892272433e+24,5.7620000000000005
1535,3428,HP,3.727,44.4,40.96,6.857,-1.051,1.6761211991242316e+24,7.908
1536,1267,CAG,3.727,33.42,32.03,1.356,-0.273,2.7636387552717134e+24,1.629
1537,6606,SRG,3.725,13.05,12.01,4.056,-1.09,5.1024017374455054e+19,5.146
1539,7670,XOMAO,3.714,26.81,25.76,0.5,-0.151,5012230110940.0,0.651
1540,5646,POR,3.712,55.79,53.36,1.223,0.29,6.153741272307139e+19,1.5130000000000001
1541,6913,THW,3.711,15.25,14.48,1.358,-0.198,538631798685467.0,1.556
1542,310,ALEX,3.71,23.85,22.21,3.301,-1.137,3.4224387298831712e+19,4.438000000000001
1543,4741,MTEX,3.71,38.3,35.58,3.935,-0.63,2991128810763.0,4.565
1544,3988,KIDS,3.707,57.26,51.0,5.634,-2.146,1.9772547194829226e+19,7.78
1545,382,AMD,3.706,125.67,113.71,4.845,-3.105,7.293785556205017e+29,7.949999999999999
1546,6229,SCI,3.705,66.24,63.48,2.705,-1.515,1.1645102189981132e+23,4.22
1547,3378,HLBZW,3.704,0.3,0.24,3.846,-7.292,6578749162.0,11.138
1548,4075,KTTA,3.704,1.47,1.28,1.471,-2.19,6285918948281306.0,3.661
1549,3099,GMRE,3.699,16.47,15.63,1.988,-0.974,2.573361424943948e+19,2.9619999999999997
1550,1494,CHX,3.697,25.23,23.08,4.813,-1.519,2.3887163461296316e+24,6.332
1551,5076,NUS,3.688,49.2,44.89,2.449,-1.656,6.017594669347611e+19,4.1049999999999995
1552,4080,KVHI,3.687,10.15,8.95,4.358,-7.385,1.7711468163119411e+19,11.742999999999999
1553,1778,CRNT,3.687,2.29,2.1,3.687,-1.81,1.3761837159321862e+19,5.497
1554,6272,SEAS,3.68,75.18,70.71,3.02,-1.419,1.1383108321207512e+24,4.439
1555,3637,IIPR,3.677,211.17,194.98,2.122,-1.815,5.653657264247872e+19,3.937
1556,3970,KE,3.677,20.78,19.34,2.542,-0.976,1.218107494312442e+18,3.518
1557,5959,RFIL,3.676,7.25,6.73,2.353,-0.724,5913310911839.0,3.077
1558,6987,TPC,3.674,10.83,9.87,2.383,-2.612,2.120232425012513e+19,4.995
1559,1160,BSGAR,3.667,0.43,0.39,7.487,-3.715,7041265116.0,11.202
1560,4924,NIE,3.666,27.57,26.19,2.1,-0.624,6.692481173611544e+17,2.724
1561,1530,CL,3.665,76.79,73.17,1.177,-0.014,3.550244724402705e+24,1.191
1562,1827,CSWI,3.665,119.76,113.74,2.177,-0.621,1.2491115130916071e+19,2.798
1563,6554,SPG,3.661,138.65,129.05,3.099,-2.22,2.439125884225744e+24,5.319000000000001
1565,3767,IPW,3.659,2.07,1.51,6.707,-7.33,1.2171759152648334e+17,14.036999999999999
1566,6402,SKX,3.656,43.25,39.45,2.041,-1.593,1.176213485132862e+24,3.634
1567,1791,CRUS,3.651,88.92,81.94,3.265,-1.5,6.1016786670553145e+19,4.765000000000001
